fighter_id,canonical_name,display_name,alias_name,identity_source
ufcp-caa9ea66-0bb6-5288-a9e7-d5d4b6f7eb78,bryan travers,Bryan Travers,Bryan Travers,UFC-DataLab/UFCStats-derived name
ufcp-a5911e1e-523e-5daa-8659-849a3e44d0d3,bryan vetell,Bryan Vetell,Bryan Vetell,UFC-DataLab/UFCStats-derived name
ufcp-1d2f4742-32c2-503a-b006-326df6aa1b0d,bryanna fissori,Bryanna Fissori,Bryanna Fissori,UFC-DataLab/UFCStats-derived name
ufcp-3d799541-7b54-5709-a1e0-8f047e04b80b,bryce mejia,Bryce Mejia,Bryce Mejia,UFC-DataLab/UFCStats-derived name
ufcp-0910d61b-441b-54c5-9b16-41cfde182eaa,bryce mitchell,Bryce Mitchell,BRYCE MITCHELL,UFC-DataLab/UFCStats-derived name
ufcp-6aaca5aa-21fd-5c96-af08-ac885d056d1d,bryson kamaka,Bryson Kamaka,Bryson Kamaka,UFC-DataLab/UFCStats-derived name
ufcp-920b0bd8-53b4-54ba-8231-2ab545819da6,bu kyung jung,Bu-Kyung Jung,Bu-Kyung Jung,UFC-DataLab/UFCStats-derived name
ufcp-d32bbd94-e642-59d1-b658-1ffaf6a756c2,bubba bush,Bubba Bush,Bubba Bush,UFC-DataLab/UFCStats-derived name
ufcp-d32bbd94-e642-59d1-b658-1ffaf6a756c2,bubba bush,Bubba Bush,BUBBA BUSH,UFC-DataLab/UFCStats-derived name
ufcp-08eea6d7-f81f-503d-babe-113ee5e1b909,bubba jenkins,Bubba Jenkins,Bubba Jenkins,UFC-DataLab/UFCStats-derived name
ufcp-e6173058-fac5-5552-8fdf-25dd14008bcb,bubba pugh,Bubba Pugh,Bubba Pugh,UFC-DataLab/UFCStats-derived name
ufcp-3b649db2-9fb6-53f0-a227-9055ac34d0b8,buck meredith,Buck Meredith,Buck Meredith,UFC-DataLab/UFCStats-derived name
ufcp-51ea26fa-1128-5499-bf4e-38907d8c10e1,buddy roberts,Buddy Roberts,Buddy Roberts,UFC-DataLab/UFCStats-derived name
ufcp-51ea26fa-1128-5499-bf4e-38907d8c10e1,buddy roberts,Buddy Roberts,BUDDY ROBERTS,UFC-DataLab/UFCStats-derived name
ufcp-23c9b44e-76ab-585f-b918-04f4b87a9d85,byron bloodworth,Byron Bloodworth,Byron Bloodworth,UFC-DataLab/UFCStats-derived name
ufcp-23c9b44e-76ab-585f-b918-04f4b87a9d85,byron bloodworth,Byron Bloodworth,BYRON BLOODWORTH,UFC-DataLab/UFCStats-derived name
ufcp-fcbcab16-8aec-5cb5-871b-2cab21746e5f,cain carrizosa,Cain Carrizosa,Cain Carrizosa,UFC-DataLab/UFCStats-derived name
ufcp-fcbcab16-8aec-5cb5-871b-2cab21746e5f,cain carrizosa,Cain Carrizosa,CAIN CARRIZOSA,UFC-DataLab/UFCStats-derived name
ufcp-325166b8-7f0e-50b4-a0f0-58a26b0b6a60,cain velasquez,Cain Velasquez,Cain Velasquez,UFC-DataLab/UFCStats-derived name
ufcp-325166b8-7f0e-50b4-a0f0-58a26b0b6a60,cain velasquez,Cain Velasquez,CAIN VELASQUEZ,UFC-DataLab/UFCStats-derived name
ufcp-6b977b8f-6ed4-5ca2-8a36-0726d061900c,caio borralho,Caio Borralho,CAIO BORRALHO,UFC-DataLab/UFCStats-derived name
ufcp-a34ded03-fa52-51a2-a818-814d9ef759a2,caio machado,Caio Machado,CAIO MACHADO,UFC-DataLab/UFCStats-derived name
ufcp-e64de825-4fb3-5bb5-bc29-c17e6f99ac2d,caio magalhaes,Caio Magalhaes,CAIO MAGALHAES,UFC-DataLab/UFCStats-derived name
ufcp-e64de825-4fb3-5bb5-bc29-c17e6f99ac2d,caio magalhaes,Caio Magalhaes,Caio Magalhaes,UFC-DataLab/UFCStats-derived name
ufcp-a7e385df-ffe3-53ad-939d-a389da26d6f0,cal worsham,Cal Worsham,Cal Worsham,UFC-DataLab/UFCStats-derived name
ufcp-a7e385df-ffe3-53ad-939d-a389da26d6f0,cal worsham,Cal Worsham,CAL WORSHAM,UFC-DataLab/UFCStats-derived name
ufcp-3e01b7e5-efe0-5624-9726-0908d856177b,cale yarbrough,Cale Yarbrough,CALE YARBROUGH,UFC-DataLab/UFCStats-derived name
ufcp-3e01b7e5-efe0-5624-9726-0908d856177b,cale yarbrough,Cale Yarbrough,Cale Yarbrough,UFC-DataLab/UFCStats-derived name
ufcp-5dd2c60d-4c1d-5aa5-ac4d-3562f4c3f84e,calen born,Calen Born,Calen Born,UFC-DataLab/UFCStats-derived name
ufcp-c7a5c1ee-4517-5164-ae85-c33ace669c3c,callan potter,Callan Potter,CALLAN POTTER,UFC-DataLab/UFCStats-derived name
ufcp-c7a5c1ee-4517-5164-ae85-c33ace669c3c,callan potter,Callan Potter,Callan Potter,UFC-DataLab/UFCStats-derived name
ufcp-8f3ef65b-33be-55fb-bfae-89f893643788,calvin kattar,Calvin Kattar,CALVIN KATTAR,UFC-DataLab/UFCStats-derived name
ufcp-8f3ef65b-33be-55fb-bfae-89f893643788,calvin kattar,Calvin Kattar,Calvin Kattar,UFC-DataLab/UFCStats-derived name
ufcp-6fb8ecd2-d055-5a51-af36-60b17947d6cc,cam rowston,Cam Rowston,CAM ROWSTON,UFC-DataLab/UFCStats-derived name
ufcp-a43d5073-2b10-5c3d-b29a-1c0f29e4aaec,cameron church,Cameron Church,Cameron Church,UFC-DataLab/UFCStats-derived name
ufcp-753cc7d7-f8b8-567c-b0c7-b14b9f9de865,cameron dollar,Cameron Dollar,Cameron Dollar,UFC-DataLab/UFCStats-derived name
ufcp-753cc7d7-f8b8-567c-b0c7-b14b9f9de865,cameron dollar,Cameron Dollar,CAMERON DOLLAR,UFC-DataLab/UFCStats-derived name
ufcp-badbca0d-5e2f-5d0f-84d1-0091f619f08e,cameron else,Cameron Else,Cameron Else,UFC-DataLab/UFCStats-derived name
ufcp-badbca0d-5e2f-5d0f-84d1-0091f619f08e,cameron else,Cameron Else,CAMERON ELSE,UFC-DataLab/UFCStats-derived name
ufcp-3fb69829-a729-54ab-95d3-f5bb19cb1b50,cameron olson,Cameron Olson,Cameron Olson,UFC-DataLab/UFCStats-derived name
ufcp-607c12b6-02bf-5789-98d6-10359866c7f1,cameron saaiman,Cameron Saaiman,CAMERON SAAIMAN,UFC-DataLab/UFCStats-derived name
ufcp-000c8f1e-d61c-5fea-ab1d-17458b6c39b7,cameron smotherman,Cameron Smotherman,CAMERON SMOTHERMAN,UFC-DataLab/UFCStats-derived name
ufcp-5232e239-79d9-55d8-b3f0-adce939c4149,cameron vancamp,Cameron Vancamp,CAMERON VANCAMP,UFC-DataLab/UFCStats-derived name
ufcp-81589fbe-bd7a-5793-89f1-1b83b552a16b,canaan kawaihae,Canaan Kawaihae,Canaan Kawaihae,UFC-DataLab/UFCStats-derived name
ufcp-5acf34b4-448b-5001-a144-6d9892b6c68c,caol uno,Caol Uno,Caol Uno,UFC-DataLab/UFCStats-derived name
ufcp-5acf34b4-448b-5001-a144-6d9892b6c68c,caol uno,Caol Uno,CAOL UNO,UFC-DataLab/UFCStats-derived name
ufcp-c109f138-3e9f-57f1-866f-d8454632db59,caolan loughran,Caolan Loughran,CAOLAN LOUGHRAN,UFC-DataLab/UFCStats-derived name
ufcp-e236805d-1962-523a-bbed-941f9936828c,carina damm,Carina Damm,Carina Damm,UFC-DataLab/UFCStats-derived name
ufcp-45dc84e8-0d7e-5427-87c3-1ce40279780b,carl deaton,Carl Deaton,CARL DEATON,UFC-DataLab/UFCStats-derived name
ufcp-6a6dfd5b-cdc2-5446-a89b-9c2e558fe475,carl malenko,Carl Malenko,Carl Malenko,UFC-DataLab/UFCStats-derived name
ufcp-09eeddf8-abde-5965-ae65-b2f1b5e7400f,carl seumanutafa,Carl Seumanutafa,Carl Seumanutafa,UFC-DataLab/UFCStats-derived name
ufcp-99ab5007-3267-5e49-911b-652b8973b7d1,carl toomey,Carl Toomey,Carl Toomey,UFC-DataLab/UFCStats-derived name
ufcp-efa78e28-cebb-56c4-a0b1-adba7097bf75,carla esparza,Carla Esparza,Carla Esparza,UFC-DataLab/UFCStats-derived name
ufcp-efa78e28-cebb-56c4-a0b1-adba7097bf75,carla esparza,Carla Esparza,CARLA ESPARZA,UFC-DataLab/UFCStats-derived name
ufcp-571069bc-62ad-58b8-8f2c-75ef7449e9e7,carli judice,Carli Judice,CARLI JUDICE,UFC-DataLab/UFCStats-derived name
ufcp-608dd000-7e72-520b-b9f7-fac4af70d26f,carlo pedersoli jr,Carlo Pedersoli Jr.,Carlo Pedersoli Jr.,UFC-DataLab/UFCStats-derived name
ufcp-608dd000-7e72-520b-b9f7-fac4af70d26f,carlo pedersoli jr,Carlo Pedersoli Jr.,CARLO PEDERSOLI JR.,UFC-DataLab/UFCStats-derived name
ufcp-9eb9fd5c-62d3-56df-92a5-986490cb7e2c,carlo prater,Carlo Prater,CARLO PRATER,UFC-DataLab/UFCStats-derived name
ufcp-9eb9fd5c-62d3-56df-92a5-986490cb7e2c,carlo prater,Carlo Prater,Carlo Prater,UFC-DataLab/UFCStats-derived name
ufcp-2ffeecf5-64b4-5b51-b447-7ac70627fea7,carlos barreto,Carlos Barreto,Carlos Barreto,UFC-DataLab/UFCStats-derived name
ufcp-2ffeecf5-64b4-5b51-b447-7ac70627fea7,carlos barreto,Carlos Barreto,CARLOS BARRETO,UFC-DataLab/UFCStats-derived name
ufcp-450734de-d207-51ee-9ff3-8c0f315ec00d,carlos candelario,Carlos Candelario,CARLOS CANDELARIO,UFC-DataLab/UFCStats-derived name
ufcp-450734de-d207-51ee-9ff3-8c0f315ec00d,carlos candelario,Carlos Candelario,Carlos Candelario,UFC-DataLab/UFCStats-derived name
ufcp-043f63a2-fe26-5eca-a00a-032a94adf3f3,carlos condit,Carlos Condit,Carlos Condit,UFC-DataLab/UFCStats-derived name
ufcp-043f63a2-fe26-5eca-a00a-032a94adf3f3,carlos condit,Carlos Condit,CARLOS CONDIT,UFC-DataLab/UFCStats-derived name
ufcp-360cf82d-bd5c-5c00-9502-31500b466bdf,carlos eduardo rocha,Carlos Eduardo Rocha,Carlos Eduardo Rocha,UFC-DataLab/UFCStats-derived name
ufcp-360cf82d-bd5c-5c00-9502-31500b466bdf,carlos eduardo rocha,Carlos Eduardo Rocha,CARLOS EDUARDO ROCHA,UFC-DataLab/UFCStats-derived name
ufcp-253653d3-2509-5869-ac83-ae34192c1436,carlos felipe,Carlos Felipe,Carlos Felipe,UFC-DataLab/UFCStats-derived name
ufcp-253653d3-2509-5869-ac83-ae34192c1436,carlos felipe,Carlos Felipe,CARLOS FELIPE,UFC-DataLab/UFCStats-derived name
ufcp-0887b205-e58d-556d-a9b2-213c07bc308b,carlos hernandez,Carlos Hernandez,CARLOS HERNANDEZ,UFC-DataLab/UFCStats-derived name
ufcp-a604bf60-7eee-5cc3-b55e-addecae48deb,carlos huachin,Carlos Huachin,CARLOS HUACHIN,UFC-DataLab/UFCStats-derived name
ufcp-a604bf60-7eee-5cc3-b55e-addecae48deb,carlos huachin,Carlos Huachin,Carlos Huachin,UFC-DataLab/UFCStats-derived name
ufcp-e10b0554-28ef-5c49-971d-b9414de67e12,carlos leal,Carlos Leal,CARLOS LEAL,UFC-DataLab/UFCStats-derived name
ufcp-b8945612-026d-5bae-8c1f-22573a4e0b89,carlos mota,Carlos Mota,CARLOS MOTA,UFC-DataLab/UFCStats-derived name
ufcp-4ae9b47e-d397-5ea1-9b13-ac34142a7f48,carlos newton,Carlos Newton,CARLOS NEWTON,UFC-DataLab/UFCStats-derived name
ufcp-4ae9b47e-d397-5ea1-9b13-ac34142a7f48,carlos newton,Carlos Newton,Carlos Newton,UFC-DataLab/UFCStats-derived name
ufcp-8563b0d4-b1b8-54eb-a0fc-cfb591554b6e,carlos prates,Carlos Prates,CARLOS PRATES,UFC-DataLab/UFCStats-derived name
ufcp-4047ca8a-a53b-5e99-ba70-8f5df81f966a,carlos ulberg,Carlos Ulberg,CARLOS ULBERG,UFC-DataLab/UFCStats-derived name
ufcp-39d98b5d-a8d0-5eca-908f-9165d0e30d30,carlos vera,Carlos Vera,CARLOS VERA,UFC-DataLab/UFCStats-derived name
ufcp-f4e5fcde-2dc9-5de3-8fb5-a02e8cf35274,carlos zevallos,Carlos Zevallos,Carlos Zevallos,UFC-DataLab/UFCStats-derived name
ufcp-137730b9-6d67-58ad-a706-ce92537801a2,carls john de tomas,Carls John De Tomas,CARLS JOHN DE TOMAS,UFC-DataLab/UFCStats-derived name
ufcp-137730b9-6d67-58ad-a706-ce92537801a2,carls john de tomas,Carls John De Tomas,Carls John De Tomas,UFC-DataLab/UFCStats-derived name
ufcp-4a509455-089e-5d53-9b8e-d5d0b8b9248a,carlston harris,Carlston Harris,CARLSTON HARRIS,UFC-DataLab/UFCStats-derived name
ufcp-51a576e8-59a8-5d2d-a148-65238f61368d,carlton jones,Carlton Jones,Carlton Jones,UFC-DataLab/UFCStats-derived name
ufcp-55e921ca-cfff-560a-806c-fe579986aa22,carlton minus,Carlton Minus,CARLTON MINUS,UFC-DataLab/UFCStats-derived name
ufcp-55e921ca-cfff-560a-806c-fe579986aa22,carlton minus,Carlton Minus,Carlton Minus,UFC-DataLab/UFCStats-derived name
ufcp-a6e501ab-e3f5-5f51-920a-36d8b8f3efe2,carmelo marrero,Carmelo Marrero,CARMELO MARRERO,UFC-DataLab/UFCStats-derived name
ufcp-a6e501ab-e3f5-5f51-920a-36d8b8f3efe2,carmelo marrero,Carmelo Marrero,Carmelo Marrero,UFC-DataLab/UFCStats-derived name
ufcp-936bb9e6-f5e7-5fee-8fe4-ecb9d1f713a6,caros fodor,Caros Fodor,CAROS FODOR,UFC-DataLab/UFCStats-derived name
ufcp-936bb9e6-f5e7-5fee-8fe4-ecb9d1f713a6,caros fodor,Caros Fodor,Caros Fodor,UFC-DataLab/UFCStats-derived name
ufcp-e8d49944-055e-5f22-9eba-9e5185fe9e8c,carter williams,Carter Williams,Carter Williams,UFC-DataLab/UFCStats-derived name
ufcp-31ae3e6c-75f6-5678-8dca-90337dbc2cf5,casey huffman,Casey Huffman,Casey Huffman,UFC-DataLab/UFCStats-derived name
ufcp-a33113cb-9d0d-5fbc-b40e-dae0023d79e7,casey kenney,Casey Kenney,CASEY KENNEY,UFC-DataLab/UFCStats-derived name
ufcp-a33113cb-9d0d-5fbc-b40e-dae0023d79e7,casey kenney,Casey Kenney,Casey Kenney,UFC-DataLab/UFCStats-derived name
ufcp-d9889a7f-c17b-55d0-87d8-567b6e85b5af,casey o neill,Casey O'Neill,CASEY O'NEILL,UFC-DataLab/UFCStats-derived name
ufcp-d9889a7f-c17b-55d0-87d8-567b6e85b5af,casey o neill,Casey O'Neill,Casey O'Neill,UFC-DataLab/UFCStats-derived name
ufcp-2b64aa83-af90-54d8-a63d-ef80ca907172,casey olson,Casey Olson,Casey Olson,UFC-DataLab/UFCStats-derived name
ufcp-a931ae93-c29e-5f53-9c62-f5d397792a1f,casey ryan,Casey Ryan,Casey Ryan,UFC-DataLab/UFCStats-derived name
ufcp-0299740d-395e-5aa9-b79a-1a5a06073f63,cat zingano,Cat Zingano,CAT ZINGANO,UFC-DataLab/UFCStats-derived name
ufcp-0299740d-395e-5aa9-b79a-1a5a06073f63,cat zingano,Cat Zingano,Cat Zingano,UFC-DataLab/UFCStats-derived name
ufcp-d7a9a31d-762e-5fc1-a13c-7c91a2287094,cathal pendred,Cathal Pendred,CATHAL PENDRED,UFC-DataLab/UFCStats-derived name
ufcp-d7a9a31d-762e-5fc1-a13c-7c91a2287094,cathal pendred,Cathal Pendred,Cathal Pendred,UFC-DataLab/UFCStats-derived name
ufcp-b3c45f07-8d48-551d-bb3b-3aa41df92744,cb dollaway,CB Dollaway,CB Dollaway,UFC-DataLab/UFCStats-derived name
ufcp-b3c45f07-8d48-551d-bb3b-3aa41df92744,cb dollaway,Cb Dollaway,CB DOLLAWAY,UFC-DataLab/UFCStats-derived name
ufcp-a05d227f-bd87-59eb-a1fe-a83d8e6e6b4f,cesar almeida,Cesar Almeida,CESAR ALMEIDA,UFC-DataLab/UFCStats-derived name
ufcp-fb0435cf-1c1c-5474-aa4e-6617bfa093dd,cesar arzamendia,Cesar Arzamendia,Cesar Arzamendia,UFC-DataLab/UFCStats-derived name
ufcp-fb0435cf-1c1c-5474-aa4e-6617bfa093dd,cesar arzamendia,Cesar Arzamendia,CESAR ARZAMENDIA,UFC-DataLab/UFCStats-derived name
ufcp-2fc7bbfd-f206-557e-8897-c362acdfb1a9,cesar gracie,Cesar Gracie,Cesar Gracie,UFC-DataLab/UFCStats-derived name
ufcp-dc0f2423-2e32-58f1-88c0-644135c1254e,cesar marscucci,Cesar Marscucci,Cesar Marscucci,UFC-DataLab/UFCStats-derived name
ufcp-c293bd8a-6f7a-505c-9fd0-c8c1e368f693,cezar ferreira,Cezar Ferreira,CEZAR FERREIRA,UFC-DataLab/UFCStats-derived name
ufcp-c293bd8a-6f7a-505c-9fd0-c8c1e368f693,cezar ferreira,Cezar Ferreira,Cezar Ferreira,UFC-DataLab/UFCStats-derived name
ufcp-50c16d2f-ec37-573f-be33-e30fe586a45c,cezary oleksiejczuk,Cezary Oleksiejczuk,CEZARY OLEKSIEJCZUK,UFC-DataLab/UFCStats-derived name
ufcp-743f4cf6-408c-5b16-8d4f-aa11d701d2bd,chad anheliger,Chad Anheliger,CHAD ANHELIGER,UFC-DataLab/UFCStats-derived name
ufcp-d9b58ab0-9191-539d-9ea1-2a670378d3f9,chad cook,Chad Cook,Chad Cook,UFC-DataLab/UFCStats-derived name
ufcp-e4522cb3-3865-5dbb-8f4a-c78459fe5b73,chad corvin,Chad Corvin,Chad Corvin,UFC-DataLab/UFCStats-derived name
ufcp-88deb131-34bb-5379-80f8-9e3ade747336,chad george,Chad George,Chad George,UFC-DataLab/UFCStats-derived name
ufcp-3d7a5db7-d1e2-56d6-98e0-ebac41d441c9,chad griggs,Chad Griggs,CHAD GRIGGS,UFC-DataLab/UFCStats-derived name
ufcp-3d7a5db7-d1e2-56d6-98e0-ebac41d441c9,chad griggs,Chad Griggs,Chad Griggs,UFC-DataLab/UFCStats-derived name
ufcp-7c830acd-9c52-5c7f-8d91-ad4eee3378e0,chad johnson,Chad Johnson,Chad Johnson,UFC-DataLab/UFCStats-derived name
ufcp-ab85580a-031e-5c11-a78e-0424a37f2fe4,chad laprise,Chad Laprise,CHAD LAPRISE,UFC-DataLab/UFCStats-derived name
ufcp-ab85580a-031e-5c11-a78e-0424a37f2fe4,chad laprise,Chad Laprise,Chad Laprise,UFC-DataLab/UFCStats-derived name
ufcp-54662d40-1465-561a-88e1-cf27ae316694,chad leonhardt,Chad Leonhardt,Chad Leonhardt,UFC-DataLab/UFCStats-derived name
ufcp-139bf84d-a7d2-5145-bcc0-50b102204416,chad mendes,Chad Mendes,Chad Mendes,UFC-DataLab/UFCStats-derived name
ufcp-139bf84d-a7d2-5145-bcc0-50b102204416,chad mendes,Chad Mendes,CHAD MENDES,UFC-DataLab/UFCStats-derived name
ufcp-fee73583-d92d-5b2d-b2ce-a747f5d3ffe7,chad reiner,Chad Reiner,CHAD REINER,UFC-DataLab/UFCStats-derived name
ufcp-fee73583-d92d-5b2d-b2ce-a747f5d3ffe7,chad reiner,Chad Reiner,Chad Reiner,UFC-DataLab/UFCStats-derived name
ufcp-f8845c9c-0662-5235-ac85-eb14c4a1fee9,chad robichaux,Chad Robichaux,Chad Robichaux,UFC-DataLab/UFCStats-derived name
ufcp-beee3ed1-a522-5ed4-a2b1-ccab8fa82a1a,chad sutton,Chad Sutton,Chad Sutton,UFC-DataLab/UFCStats-derived name
ufcp-a0782606-8d34-5dfb-8e57-3778a2fe602f,chad vance,Chad Vance,Chad Vance,UFC-DataLab/UFCStats-derived name
ufcp-3b4d7914-cc3b-554e-9b4c-17a8b26b8dd4,chad w saunders,Chad W. Saunders,Chad W. Saunders,UFC-DataLab/UFCStats-derived name
ufcp-8280ec21-f042-5f55-a92b-eb0eb4641ddc,chael sonnen,Chael Sonnen,Chael Sonnen,UFC-DataLab/UFCStats-derived name
ufcp-8280ec21-f042-5f55-a92b-eb0eb4641ddc,chael sonnen,Chael Sonnen,CHAEL SONNEN,UFC-DataLab/UFCStats-derived name
ufcp-cd50c83d-7210-5431-b225-51471e636fad,chalid arrab,Chalid Arrab,Chalid Arrab,UFC-DataLab/UFCStats-derived name
ufcp-d3e0de7b-b6d8-5627-8088-653146cf4f58,chan sung jung,Chan Sung Jung,CHAN SUNG JUNG,UFC-DataLab/UFCStats-derived name
ufcp-d3e0de7b-b6d8-5627-8088-653146cf4f58,chan sung jung,Chan Sung Jung,Chan Sung Jung,UFC-DataLab/UFCStats-derived name
ufcp-0cb2e8c4-65cc-59ef-879d-165541661481,chan mi jeon,Chan-Mi Jeon,Chan-Mi Jeon,UFC-DataLab/UFCStats-derived name
ufcp-0cb2e8c4-65cc-59ef-879d-165541661481,chan mi jeon,Chan-Mi Jeon,CHAN-MI JEON,UFC-DataLab/UFCStats-derived name
ufcp-eb1c583f-14b8-5a1c-a0ca-881e6968b391,chance farrar,Chance Farrar,Chance Farrar,UFC-DataLab/UFCStats-derived name
ufcp-fb7b4b55-d68c-5dba-9130-1955473153d0,chance rencountre,Chance Rencountre,Chance Rencountre,UFC-DataLab/UFCStats-derived name
ufcp-fb7b4b55-d68c-5dba-9130-1955473153d0,chance rencountre,Chance Rencountre,CHANCE RENCOUNTRE,UFC-DataLab/UFCStats-derived name
ufcp-103ec563-88c0-5a8d-9d47-9df1b8e1524c,changho lee,Changho Lee,CHANGHO LEE,UFC-DataLab/UFCStats-derived name
ufcp-28c16453-86da-54ae-b65e-100d36750091,charalampos grigoriou,Charalampos Grigoriou,CHARALAMPOS GRIGORIOU,UFC-DataLab/UFCStats-derived name
ufcp-b0afdef0-4faa-54af-aed3-fbcb48d4fa71,charlene gellner,Charlene Gellner,Charlene Gellner,UFC-DataLab/UFCStats-derived name
ufcp-b02b59fe-e583-5d9d-901e-86e6fe688059,charles bennett,Charles Bennett,Charles Bennett,UFC-DataLab/UFCStats-derived name
ufcp-a9d11f3f-1d82-5151-bf08-e1635e6d8f59,charles byrd,Charles Byrd,CHARLES BYRD,UFC-DataLab/UFCStats-derived name
ufcp-a9d11f3f-1d82-5151-bf08-e1635e6d8f59,charles byrd,Charles Byrd,Charles Byrd,UFC-DataLab/UFCStats-derived name
ufcp-447cb23c-e15b-591d-bcc7-188bef33bd9e,charles johnson,Charles Johnson,CHARLES JOHNSON,UFC-DataLab/UFCStats-derived name
ufcp-be620136-fb27-53e3-abbc-7cd2ae7432f3,charles jourdain,Charles Jourdain,CHARLES JOURDAIN,UFC-DataLab/UFCStats-derived name
ufcp-50ea28d4-e109-56d2-a03a-5fa05515fb3d,charles mccarthy,Charles Mccarthy,CHARLES MCCARTHY,UFC-DataLab/UFCStats-derived name
ufcp-50ea28d4-e109-56d2-a03a-5fa05515fb3d,charles mccarthy,Charles McCarthy,Charles McCarthy,UFC-DataLab/UFCStats-derived name
ufcp-413f02e9-6ba9-5795-923a-a8b0370b14eb,charles mctorry,Charles McTorry,Charles McTorry,UFC-DataLab/UFCStats-derived name
ufcp-1fdf4379-584b-5c98-b8d1-34b908e447de,charles oliveira,Charles Oliveira,CHARLES OLIVEIRA,UFC-DataLab/UFCStats-derived name
ufcp-1fdf4379-584b-5c98-b8d1-34b908e447de,charles oliveira,Charles Oliveira,Charles Oliveira,UFC-DataLab/UFCStats-derived name
ufcp-06792b35-d6b8-5d70-9ba6-7cccb12f089e,charles radtke,Charles Radtke,CHARLES RADTKE,UFC-DataLab/UFCStats-derived name
ufcp-8f9d9e92-6e59-5afa-878b-7127ea02e016,charles rosa,Charles Rosa,CHARLES ROSA,UFC-DataLab/UFCStats-derived name
ufcp-8f9d9e92-6e59-5afa-878b-7127ea02e016,charles rosa,Charles Rosa,Charles Rosa,UFC-DataLab/UFCStats-derived name
ufcp-f34c5736-4ab6-513f-8b0f-06f30abab702,charlie brenneman,Charlie Brenneman,Charlie Brenneman,UFC-DataLab/UFCStats-derived name
ufcp-f34c5736-4ab6-513f-8b0f-06f30abab702,charlie brenneman,Charlie Brenneman,CHARLIE BRENNEMAN,UFC-DataLab/UFCStats-derived name
ufcp-69d6da10-9b20-5b4e-b40c-c6e05285f3e5,charlie campbell,Charlie Campbell,CHARLIE CAMPBELL,UFC-DataLab/UFCStats-derived name
ufcp-64b45a7e-1976-5182-8726-e397ac2acb27,charlie kohler,Charlie Kohler,Charlie Kohler,UFC-DataLab/UFCStats-derived name
ufcp-4ab89dfd-321c-50af-89c2-0277e41e1579,charlie ontiveros,Charlie Ontiveros,Charlie Ontiveros,UFC-DataLab/UFCStats-derived name
ufcp-4ab89dfd-321c-50af-89c2-0277e41e1579,charlie ontiveros,Charlie Ontiveros,CHARLIE ONTIVEROS,UFC-DataLab/UFCStats-derived name
ufcp-1b2937d6-2792-5898-b783-b5cb4bb1060c,charlie valencia,Charlie Valencia,Charlie Valencia,UFC-DataLab/UFCStats-derived name
ufcp-1b2937d6-2792-5898-b783-b5cb4bb1060c,charlie valencia,Charlie Valencia,CHARLIE VALENCIA,UFC-DataLab/UFCStats-derived name
ufcp-3b63517d-d8e9-5737-84e6-e967a641dc14,charlie ward,Charlie Ward,Charlie Ward,UFC-DataLab/UFCStats-derived name
ufcp-3b63517d-d8e9-5737-84e6-e967a641dc14,charlie ward,Charlie Ward,CHARLIE WARD,UFC-DataLab/UFCStats-derived name
ufcp-64591376-4950-59ac-86d6-8a3d0aa2d139,charon spain,Charon Spain,Charon Spain,UFC-DataLab/UFCStats-derived name
ufcp-06fe4d7e-815c-5073-acc7-0c8d48522062,chas skelly,Chas Skelly,CHAS SKELLY,UFC-DataLab/UFCStats-derived name
ufcp-06fe4d7e-815c-5073-acc7-0c8d48522062,chas skelly,Chas Skelly,Chas Skelly,UFC-DataLab/UFCStats-derived name
ufcp-a8f48d81-ac1b-5049-90bf-db85b52a9f5b,chase beebe,Chase Beebe,Chase Beebe,UFC-DataLab/UFCStats-derived name
ufcp-4dcd0a4f-6e99-5dd2-8c43-a0ffd3a7c471,chase gibson,Chase Gibson,Chase Gibson,UFC-DataLab/UFCStats-derived name
ufcp-0704980f-7b25-51d1-809f-3833c171045a,chase gormley,Chase Gormley,CHASE GORMLEY,UFC-DataLab/UFCStats-derived name
ufcp-0704980f-7b25-51d1-809f-3833c171045a,chase gormley,Chase Gormley,Chase Gormley,UFC-DataLab/UFCStats-derived name
ufcp-97859ded-6f48-5133-9edd-1603e3eef409,chase hooper,Chase Hooper,CHASE HOOPER,UFC-DataLab/UFCStats-derived name
ufcp-97859ded-6f48-5133-9edd-1603e3eef409,chase hooper,Chase Hooper,Chase Hooper,UFC-DataLab/UFCStats-derived name
ufcp-d0ed9718-590c-59e0-81dd-dd228061a066,chase sherman,Chase Sherman,Chase Sherman,UFC-DataLab/UFCStats-derived name
ufcp-d0ed9718-590c-59e0-81dd-dd228061a066,chase sherman,Chase Sherman,CHASE SHERMAN,UFC-DataLab/UFCStats-derived name
ufcp-2ca5e521-47ce-57f1-a658-e1160aa0c03b,chase waldon,Chase Waldon,Chase Waldon,UFC-DataLab/UFCStats-derived name
ufcp-56038af4-bb74-5b35-abfd-7f3d9003e862,chatt lavender,Chatt Lavender,Chatt Lavender,UFC-DataLab/UFCStats-derived name
ufcp-60680348-60eb-5e9b-944d-836a4432943c,che mills,Che Mills,Che Mills,UFC-DataLab/UFCStats-derived name
ufcp-60680348-60eb-5e9b-944d-836a4432943c,che mills,Che Mills,CHE MILLS,UFC-DataLab/UFCStats-derived name
ufcp-c6ea6268-4dd3-523e-bca6-22f87c3aab14,cheick kongo,Cheick Kongo,CHEICK KONGO,UFC-DataLab/UFCStats-derived name
